BE-003	01	treated	c49eec44-10fe-4996-ba2b-edd31e3a79e8	/var/folders/jr/lwzz65cx5pndqqdgzhnym1pc0000gn/T//observatory-run-c49eec44-10fe-4996-ba2b-edd31e3a79e8
BE-003	01	control	3d56a5bf-9da8-4bf2-9e80-42e7bbfd27f1	/var/folders/jr/lwzz65cx5pndqqdgzhnym1pc0000gn/T//observatory-run-3d56a5bf-9da8-4bf2-9e80-42e7bbfd27f1
BE-003	02	treated	ab8b2398-8195-4bbf-a25f-fb7f8752ed82	/var/folders/jr/lwzz65cx5pndqqdgzhnym1pc0000gn/T//observatory-run-ab8b2398-8195-4bbf-a25f-fb7f8752ed82
BE-003	02	control	1108e1e5-c360-4b15-8f06-dd9d3101fde7	/var/folders/jr/lwzz65cx5pndqqdgzhnym1pc0000gn/T//observatory-run-1108e1e5-c360-4b15-8f06-dd9d3101fde7
